Fecha;Mes;Año;Día;PRECIPITACIÓN;TMAX;TMIN;TPROM;HR;RAD_SOL;RAD_SOL_original
2010-01-01;1;2010;1;0,0;24,3;17,92888888888889;21,114444444444445;85,097405180337;234,5333923303835;3044,1999999999994
2010-01-02;1;2010;2;0,0;24,52;17,950238095238095;21,235119047619047;83,601261290486;234,5333923303835;3103,0
2010-01-03;1;2010;3;0,0;24,46666666666667;18,01447619047619;21,240571428571428;82,97882150461223;234,5333923303835;2700,0
2010-01-04;1;2010;4;0,0;24,514285714285712;18,177333333333333;21,34580952380952;83,74672619568955;234,5333923303835;3633,9999999999995
2010-01-05;1;2010;5;0,0;24,771428571428572;18,30761904761905;21,53952380952381;82,94829941462194;22,44;22,44
2010-01-06;1;2010;6;0,0;25,114285714285717;18,482857142857146;21,79857142857143;82,9756198563645;234,5333923303835;2729,7
2010-01-07;1;2010;7;0,0;25,17142857142857;18,637142857142855;21,904285714285713;81,3303209561308;234,5333923303835;3792,7000000000003
2010-01-08;1;2010;8;0,0;25,342857142857145;18,734285714285715;22,03857142857143;84,42558640063764;234,5333923303835;3784,6
2010-01-09;1;2010;9;0,0;25,285714285714285;18,751428571428573;22,018571428571427;81,8242986113667;234,5333923303835;2509,3
2010-01-10;1;2010;10;0,0;25,25714285714286;18,734285714285715;21,995714285714286;82,05260965303736;234,5333923303835;2804,2000000000003
2010-01-11;1;2010;11;0,0;25,2;18,71142857142857;21,955714285714286;82,05837007398506;234,5333923303835;2288,5
2010-01-12;1;2010;12;0,0;25,085714285714285;18,740000000000002;21,912857142857142;82,7815897784724;234,5333923303835;3374,3
2010-01-13;1;2010;13;0,0;25,228571428571428;18,791428571428572;22,009999999999998;82,2758618391232;234,5333923303835;3726,899999999999
2010-01-14;1;2010;14;0,0;25,428571428571427;18,91142857142857;22,169999999999998;84,58691360195267;234,5333923303835;2527,7
2010-01-15;1;2010;15;0,0;25,514285714285712;19,134285714285713;22,324285714285715;85,01749381295218;234,5333923303835;3361,8999999999996
2010-01-16;1;2010;16;0,0;25,8;19,385714285714286;22,59285714285714;80,74295093849386;21,69;21,69
2010-01-17;1;2010;17;0,0;26,2;19,60857142857143;22,904285714285713;82,13529767524915;21,24;21,24
2010-01-18;1;2010;18;0,0;26,485714285714284;19,722857142857144;23,104285714285716;84,4598123304799;234,5333923303835;3953,7
2010-01-19;1;2010;19;0,0;26,542857142857144;19,7;23,121428571428574;84,47834240566787;234,5333923303835;3532,9999999999995
2010-01-20;1;2010;20;0,0;26,085714285714285;19,55142857142857;22,818571428571428;81,02851581052168;234,5333923303835;3756,7
2010-01-21;1;2010;21;0,0;25,685714285714283;19,265714285714285;22,475714285714282;82,34770471412176;234,5333923303835;3993,999999999999
2010-01-22;1;2010;22;0,0;25,45714285714286;18,928571428571427;22,192857142857143;84,39795760115923;234,5333923303835;3389,7999999999997
2010-01-23;1;2010;23;0,0;25,057142857142857;18,642857142857146;21,85;82,78393153383173;234,5333923303835;2121,6
2010-01-24;1;2010;24;0,0;24,857142857142858;18,454285714285714;21,655714285714286;82,47750997203788;234,5333923303835;1518,3999999999999
2010-01-25;1;2010;25;1,0;24,657142857142862;18,385714285714286;21,521428571428572;83,23233625051513;234,5333923303835;2772,3
2010-01-26;1;2010;26;0,0;24,74285714285714;18,505714285714287;21,624285714285712;82,48483966781329;234,5333923303835;1857,6
2010-01-27;1;2010;27;0,0;25,114285714285717;18,762857142857147;21,938571428571432;82,59017083032306;234,5333923303835;2327,7999999999997
2010-01-28;1;2010;28;4,0;25,657142857142862;19,162857142857142;22,410000000000004;83,97291143675284;234,5333923303835;2676,2999999999993
2010-01-29;1;2010;29;0,0;26,142857142857142;19,62;22,88142857142857;82,33574808216994;234,5333923303835;3745,2
2010-01-30;1;2010;30;0,0;26,657142857142855;20,071428571428573;23,364285714285714;84,08406433028155;234,5333923303835;3988,6
2010-01-31;1;2010;31;0,0;27,02857142857143;20,437142857142856;23,732857142857142;79,343424435425;22,33;22,33
2010-02-01;2;2010;1;0,0;27,37142857142857;20,68285714285714;24,027142857142856;78,71763469369884;23,3;23,3
2010-02-02;2;2010;2;0,0;27,485714285714288;20,78;24,132857142857144;77,48462527027564;23,5;23,5
2010-02-03;2;2010;3;0,0;27,37142857142857;20,728571428571428;24,049999999999997;78,40791457294976;21,83;21,83
2010-02-04;2;2010;4;0,0;27,142857142857142;20,55142857142857;23,847142857142856;79,27352990669603;20,05;20,05
2010-02-05;2;2010;5;2,0;26,77142857142857;20,294285714285714;23,53285714285714;82,77733709037548;212,75538699690404;3409,2999999999997
2010-02-06;2;2010;6;10,0;26,485714285714288;20,02;23,252857142857145;84,27035096109877;212,75538699690404;1507,2
2010-02-07;2;2010;7;1,0;26,2;19,762857142857143;22,981428571428573;82,17628159879204;212,75538699690404;2033,0
2010-02-08;2;2010;8;39,0;26,0;19,63142857142857;22,815714285714286;82,14241334498796;212,75538699690404;2044,3000000000002
2010-02-09;2;2010;9;35,0;25,857142857142858;19,52857142857143;22,692857142857143;82,1395949916236;212,75538699690404;2708,2
2010-02-10;2;2010;10;1,0;26,114285714285717;19,494285714285716;22,80428571428572;80,95227534650257;212,75538699690404;3451,399999999999
2010-02-11;2;2010;11;0,0;25,971428571428568;19,5;22,735714285714284;80,55870911864513;212,75538699690404;1724,8000000000002
2010-02-12;2;2010;12;0,0;26,028571428571432;19,534285714285716;22,781428571428574;80,84629678865436;212,75538699690404;3345,2999999999997
2010-02-13;2;2010;13;15,0;26,02857142857143;19,5;22,764285714285712;80,37792907304623;22,59;22,59
2010-02-14;2;2010;14;0,0;26,02857142857143;19,494285714285716;22,761428571428574;80,78913919430691;212,75538699690404;1594,8
2010-02-15;2;2010;15;0,0;25,942857142857143;19,42;22,681428571428572;80,28171457641616;212,75538699690404;3027,8
2010-02-16;2;2010;16;0,0;25,942857142857143;19,380000000000003;22,661428571428573;79,64113379217856;212,75538699690404;1932,8999999999996
2010-02-17;2;2010;17;0,0;25,657142857142862;19,36857142857143;22,512857142857143;80,31169954797522;212,75538699690404;1333,9999999999998
2010-02-18;2;2010;18;0,0;25,82857142857143;19,32857142857143;22,57857142857143;80,6562257572673;212,75538699690404;2575,3
2010-02-19;2;2010;19;0,0;25,971428571428568;19,31142857142857;22,64142857142857;79,72950936044367;212,75538699690404;1922,5000000000002
2010-02-20;2;2010;20;1,0;25,742857142857144;19,32857142857143;22,535714285714285;80,05924002192259;212,75538699690404;2920,6
2010-02-21;2;2010;21;0,0;25,857142857142858;19,225714285714286;22,541428571428572;80,17066217553818;212,75538699690404;1261,8
2010-02-22;2;2010;22;61,0;25,742857142857144;19,11142857142857;22,427142857142854;86,20350401504236;212,75538699690404;1720,6999999999998
2010-02-23;2;2010;23;0,0;25,314285714285717;19,042857142857144;22,17857142857143;84,15714267506007;212,75538699690404;1327,8
2010-02-24;2;2010;24;8,0;25,4;18,962857142857143;22,18142857142857;82,27440605906394;212,75538699690404;3603,1
2010-02-25;2;2010;25;52,0;25,4;18,98;22,189999999999998;83,98033589377191;212,75538699690404;1714,6000000000001
2010-02-26;2;2010;26;0,0;25,45714285714286;18,985714285714288;22,221428571428575;83,68425323858713;888,5999999999999;888,5999999999999
2010-02-27;2;2010;27;0,0;25,828571428571426;18,974285714285713;22,401428571428568;83,97745042644526;212,75538699690404;3635,0
2010-02-28;2;2010;28;0,0;25,342857142857145;19,04285714285714;22,192857142857143;84,02413526014408;212,75538699690404;2431,9000000000005
2010-03-01;3;2010;1;0,0;25,342857142857138;19,077142857142857;22,209999999999997;83,92104397605884;202,33094827586206;3123,7000000000003
2010-03-02;3;2010;2;1,0;25,74285714285714;19,03142857142857;22,387142857142855;85,50649198473862;202,33094827586206;2440,3
2010-03-03;3;2010;3;2,0;25,62857142857143;19,025714285714283;22,327142857142857;85,41866001555118;202,33094827586206;1360,8999999999999
2010-03-04;3;2010;4;0,0;25,6;18,99142857142857;22,295714285714286;86,04376111630812;202,33094827586206;1974,3999999999999
2010-03-05;3;2010;5;9,0;25,314285714285713;18,98;22,147142857142857;81,86756938523453;202,33094827586206;1515,3000000000002
2010-03-06;3;2010;6;19,0;25,171428571428574;19,03142857142857;22,10142857142857;81,32505001370218;202,33094827586206;3287,4
2010-03-07;3;2010;7;15,0;25,685714285714287;19,1;22,392857142857146;84,25770942161977;202,33094827586206;1787,6000000000001
2010-03-08;3;2010;8;0,0;25,88571428571429;19,26571428571429;22,57571428571429;79,40205801131944;202,33094827586206;1361,8
2010-03-09;3;2010;9;0,0;25,942857142857143;19,47714285714286;22,71;80,06906076983772;202,33094827586206;3469,2
2010-03-10;3;2010;10;2,0;26,142857142857142;19,637142857142855;22,89;81,90989490007063;202,33094827586206;2498,1
2010-03-11;3;2010;11;1,0;26,228571428571428;19,745714285714286;22,987142857142857;82,13988159879204;202,33094827586206;2336,2000000000003
2010-03-12;3;2010;12;1,0;26,485714285714288;19,75142857142857;23,11857142857143;84,64528155292366;202,33094827586206;2929,9
2010-03-13;3;2010;13;0,0;26,428571428571427;19,637142857142855;23,03285714285714;84,34862926374907;202,33094827586206;3628,0000000000005
2010-03-14;3;2010;14;0,0;25,971428571428568;19,47142857142857;22,721428571428568;80,08969928028506;202,33094827586206;1977,3
2010-03-15;3;2010;15;0,0;25,571428571428573;19,237142857142857;22,404285714285713;83,12147840673912;202,33094827586206;3520,7
2010-03-16;3;2010;16;0,0;25,400000000000002;19,020000000000003;22,21;83,30941793581681;202,33094827586206;1732,1000000000001
2010-03-17;3;2010;17;6,0;25,314285714285713;18,88857142857143;22,10142857142857;83,50820887970885;1012,5;1012,5
2010-03-18;3;2010;18;2,0;25,342857142857145;18,88285714285714;22,112857142857145;83,57728680473723;202,33094827586206;2215,4
2010-03-19;3;2010;19;0,0;25,314285714285713;19,03142857142857;22,17285714285714;84,31406842219982;19,4;19,4
2010-03-20;3;2010;20;0,0;25,54285714285714;19,288571428571426;22,415714285714284;82,6863170856495;202,33094827586206;2674,3999999999996
2010-03-21;3;2010;21;2,0;26,142857142857142;19,574285714285715;22,85857142857143;81,66981842888883;202,33094827586206;2966,2
2010-03-22;3;2010;22;0,0;26,599999999999998;19,81428571428571;23,207142857142856;84,5401397080773;202,33094827586206;2922,4999999999995
2010-03-23;3;2010;23;0,0;26,77142857142857;20,002857142857142;23,387142857142855;83,31087949094288;202,33094827586206;2987,600000000001
2010-03-24;3;2010;24;0,0;26,514285714285716;20,082857142857144;23,298571428571428;84,67338191147469;202,33094827586206;3003,1
2010-03-25;3;2010;25;0,0;26,485714285714284;19,94;23,212857142857143;84,37441339587303;202,33094827586206;3237,9999999999995
2010-03-26;3;2010;26;0,0;26,542857142857144;19,67142857142857;23,107142857142858;84,41838288185836;202,33094827586206;2255,7999999999997
2010-03-27;3;2010;27;0,0;25,88571428571429;19,442857142857143;22,664285714285718;79,66176091480806;202,33094827586206;1720,5
2010-03-28;3;2010;28;0,0;25,428571428571427;19,162857142857142;22,295714285714283;83,86660696751818;202,33094827586206;3445,3999999999996
2010-03-29;3;2010;29;0,0;25,37142857142857;18,779999999999998;22,075714285714284;84,49862792317845;202,33094827586206;2042,2000000000003
2010-03-30;3;2010;30;48,0;25,085714285714285;18,477142857142855;21,78142857142857;83,92032605555634;202,33094827586206;1479,4
2010-03-31;3;2010;31;0,0;24,628571428571426;18,19142857142857;21,409999999999997;84,77106041720832;202,33094827586206;2452,7
2010-04-01;4;2010;1;0,0;24,371428571428574;17,854285714285716;21,112857142857145;85,11215403162358;191,11642424242424;1850,5000000000002
2010-04-02;4;2010;2;15,0;24,0;17,52857142857143;20,764285714285712;88,4848699898025;191,11642424242424;1827,7999999999997
2010-04-03;4;2010;3;0,0;23,685714285714283;17,237142857142857;20,46142857142857;82,37638904548874;191,11642424242424;1518,4999999999998
2010-04-04;4;2010;4;0,0;23,45714285714286;17,002857142857145;20,230000000000004;89,71742190935971;191,11642424242424;2295,9000000000005
2010-04-05;4;2010;5;1,0;23,171428571428574;16,945714285714285;20,05857142857143;91,15664914244428;191,11642424242424;1975,1000000000004
2010-04-06;4;2010;6;0,0;23,199999999999996;16,87142857142857;20,035714285714285;91,71270314236591;9,59;9,59
2010-04-07;4;2010;7;0,0;23,714285714285715;16,71142857142857;20,212857142857143;89,02490751224491;191,11642424242424;2346,4
2010-04-08;4;2010;8;0,0;23,314285714285713;16,665714285714284;19,99;90,38734479369076;191,11642424242424;2574,3999999999996
2010-04-09;4;2010;9;3,0;22,657142857142855;16,517142857142858;19,587142857142858;93,64407143127083;191,11642424242424;1511,3
2010-04-10;4;2010;10;0,0;22,942857142857143;16,22;19,58142857142857;94,49696293905251;191,11642424242424;1812,4
2010-04-11;4;2010;11;0,0;22,457142857142856;15,957142857142856;19,207142857142856;93,77210718087758;191,11642424242424;1377,4
2010-04-12;4;2010;12;9,0;22,228571428571428;15,802857142857144;19,015714285714285;90,38636136406697;191,11642424242424;3025,8000000000006
2010-04-13;4;2010;13;5,0;22,0;15,714285714285714;18,857142857142858;91,99900312415087;191,11642424242424;2478,2000000000003
2010-04-14;4;2010;14;0,0;21,88571428571429;15,837142857142856;18,861428571428572;91,53022362538766;191,11642424242424;2310,1
2010-04-15;4;2010;15;0,0;22,5;16,074285714285715;19,287142857142857;93,78658407294415;191,11642424242424;2163,0
2010-04-16;4;2010;16;57,0;23,071428571428573;16,545714285714286;19,80857142857143;89,48890118317583;191,11642424242424;2686,6
2010-04-17;4;2010;17;0,0;23,414285714285715;17,154285714285713;20,284285714285716;87,95627979858594;23,01;23,01
2010-04-18;4;2010;18;0,0;24,357142857142858;17,74857142857143;21,052857142857142;85,02066294243706;191,11642424242424;3349,5000000000005
2010-04-19;4;2010;19;5,0;24,928571428571427;18,302857142857142;21,615714285714283;83,15160433185773;1044,2999999999997;1044,2999999999997
2010-04-20;4;2010;20;13,0;25,47142857142857;18,774285714285714;22,122857142857143;82,69256440845191;21,05;21,05
2010-04-21;4;2010;21;0,0;25,842857142857145;19,04;22,441428571428574;82,73354025212883;191,11642424242424;2946,4999999999995
2010-04-22;4;2010;22;0,0;25,771428571428572;19,18;22,475714285714286;82,75239152619177;191,11642424242424;3560,9
2010-04-23;4;2010;23;0,0;25,685714285714287;19,13142857142857;22,408571428571427;84,81164352590174;191,11642424242424;2712,3999999999996
2010-04-24;4;2010;24;0,0;25,62857142857143;18,974285714285717;22,301428571428573;85,97251701849486;191,11642424242424;3469,0000000000005
2010-04-25;4;2010;25;0,0;25,228571428571428;18,78;22,004285714285714;82,27874033381612;191,11642424242424;2395,9
2010-04-26;4;2010;26;0,0;25,057142857142857;18,562857142857144;21,810000000000002;82,77217583879438;191,11642424242424;1914,4
2010-04-27;4;2010;27;1,0;24,8;18,231428571428573;21,51571428571429;83,04428749499002;191,11642424242424;2144,2
2010-04-28;4;2010;28;0,0;24,599999999999998;17,979999999999997;21,29;85,01388822436654;191,11642424242424;2278,2999999999997
2010-04-29;4;2010;29;8,0;23,971428571428568;17,717142857142854;20,84428571428571;89,30895405224669;191,11642424242424;3413,5
2010-04-30;4;2010;30;13,0;23,971428571428568;17,51142857142857;20,74142857142857;89,27957130013588;191,11642424242424;2809,4
2010-05-01;5;2010;1;1,0;23,74285714285714;17,339999999999996;20,54142857142857;88,09213779127214;180,68775147928994;2992,9
2010-05-02;5;2010;2;0,0;23,771428571428572;17,30571428571428;20,538571428571426;87,72027588814075;180,68775147928994;2363,7
2010-05-03;5;2010;3;85,0;23,74285714285714;17,271428571428572;20,507142857142856;84,91467280593459;180,68775147928994;2143,3
2010-05-04;5;2010;4;0,0;23,8;17,414285714285715;20,607142857142858;88,06414367306617;180,68775147928994;1918,7
2010-05-05;5;2010;5;0,0;23,8;17,614285714285714;20,707142857142856;88,64605599960686;180,68775147928994;2440,4
2010-05-06;5;2010;6;0,0;24,45714285714286;17,837142857142858;21,14714285714286;85,73354402952589;180,68775147928994;3035,1
2010-05-07;5;2010;7;0,0;24,771428571428572;18,071428571428573;21,42142857142857;84,84251555065488;21,66;21,66
2010-05-08;5;2010;8;0,0;24,857142857142858;18,3;21,57857142857143;82,90067585194733;180,68775147928994;2739,2
2010-05-09;5;2010;9;1,0;24,97142857142857;18,380000000000003;21,675714285714285;83,06208633703338;180,68775147928994;3354,6999999999994
2010-05-10;5;2010;10;31,0;24,942857142857143;18,408571428571427;21,675714285714285;84,41226564114041;180,68775147928994;3067,0999999999995
2010-05-11;5;2010;11;12,0;24,857142857142858;18,437142857142856;21,647142857142857;83,63013303364502;180,68775147928994;3375,3999999999996
2010-05-12;5;2010;12;1,0;24,914285714285715;18,414285714285718;21,664285714285718;82,82317037564414;18,98;18,98
2010-05-13;5;2010;13;50,0;25,0;18,47142857142857;21,735714285714288;84,90371098601774;180,68775147928994;2271,0
2010-05-14;5;2010;14;7,0;24,857142857142858;18,55142857142857;21,704285714285714;84,13957569824215;180,68775147928994;3385,7
2010-05-15;5;2010;15;8,0;25,22857142857143;18,602857142857143;21,915714285714287;82,09439927658428;180,68775147928994;3982,6000000000004
2010-05-16;5;2010;16;0,0;25,257142857142856;18,580000000000002;21,91857142857143;82,17389151195792;180,68775147928994;2902,2000000000003
2010-05-17;5;2010;17;0,0;25,171428571428574;18,5;21,83571428571429;81,0435744952733;180,68775147928994;2424,6
2010-05-18;5;2010;18;0,0;24,88571428571429;18,282857142857146;21,58428571428572;82,6849158370515;180,68775147928994;3101,1
2010-05-19;5;2010;19;0,0;24,45714285714286;18,031428571428574;21,244285714285716;81,11816678534382;180,68775147928994;1960,8
2010-05-20;5;2010;20;1,0;24,142857142857142;17,745714285714286;20,944285714285712;85,34876258461144;180,68775147928994;1838,1999999999996
2010-05-21;5;2010;21;2,0;24,0;17,431428571428572;20,715714285714284;88,14612033887549;180,68775147928994;2082,3999999999996
2010-05-22;5;2010;22;20,0;23,74285714285714;17,04285714285714;20,39285714285714;88,8395693230491;180,68775147928994;3341,3
2010-05-23;5;2010;23;0,0;23,314285714285717;16,722857142857144;20,01857142857143;90,02159885181405;180,68775147928994;3182,5
2010-05-24;5;2010;24;10,0;22,514285714285712;16,471428571428568;19,49285714285714;92,39896880381237;180,68775147928994;2730,7999999999997
2010-05-25;5;2010;25;50,0;22,542857142857144;16,254285714285714;19,39857142857143;96,86194590481095;180,68775147928994;2870,0
2010-05-26;5;2010;26;68,0;22,74285714285714;16,071428571428573;19,40714285714286;95,26600142538318;180,68775147928994;2874,1000000000004
2010-05-27;5;2010;27;0,0;22,657142857142855;16,02;19,338571428571427;93,53292894002983;907,3000000000001;907,3000000000001
2010-05-28;5;2010;28;0,0;22,400000000000002;16,054285714285715;19,22714285714286;93,54798935444896;180,68775147928994;3322,7000000000003
2010-05-29;5;2010;29;0,0;22,25714285714286;16,202857142857145;19,230000000000004;92,44394868196433;180,68775147928994;1271,0000000000002
2010-05-30;5;2010;30;0,0;22,714285714285715;16,374285714285715;19,544285714285714;94,80495970756688;180,68775147928994;2596,8
2010-05-31;5;2010;31;0,0;23,485714285714288;16,614285714285714;20,05;90,29264015013628;1159,7;1159,7
2010-06-01;6;2010;1;0,0;23,514285714285712;16,922857142857147;20,21857142857143;89,45274662838345;185,62970326409496;2645,2
2010-06-02;6;2010;2;57,0;23,6;17,174285714285713;20,387142857142855;85,86901183648153;185,62970326409496;3281,5000000000005
2010-06-03;6;2010;3;0,0;23,800000000000004;17,28857142857143;20,544285714285717;87,34081707166587;185,62970326409496;3077,3
2010-06-04;6;2010;4;7,0;23,97142857142857;17,334285714285716;20,652857142857144;88,170534438539;185,62970326409496;2885,5
2010-06-05;6;2010;5;0,0;24,057142857142857;17,34;20,698571428571427;90,24628056232704;23,09;23,09
2010-06-06;6;2010;6;0,0;23,74285714285714;17,32857142857143;20,535714285714285;88,05651115899782;21,95;21,95
2010-06-07;6;2010;7;0,0;23,62857142857143;17,24857142857143;20,43857142857143;83,02021934345464;185,62970326409496;2434,0999999999995
2010-06-08;6;2010;8;12,0;23,74285714285714;17,11714285714286;20,43;88,32686593902406;185,62970326409496;2791,7999999999997
2010-06-09;6;2010;9;1,0;23,571428571428573;16,997142857142858;20,284285714285716;84,62130069690687;185,62970326409496;1430,8
2010-06-10;6;2010;10;35,0;23,4;16,894285714285715;20,147142857142857;89,40296493690761;185,62970326409496;3450,6
2010-06-11;6;2010;11;0,0;23,142857142857142;16,757142857142856;19,95;89,59801194927357;185,62970326409496;3324,7000000000003
2010-06-12;6;2010;12;0,0;23,114285714285717;16,665714285714284;19,89;88,86290047063196;185,62970326409496;3645,2999999999997
2010-06-13;6;2010;13;1,0;23,057142857142853;16,614285714285714;19,835714285714282;92,72896010126676;185,62970326409496;2368,0000000000005
2010-06-14;6;2010;14;0,0;23,114285714285717;16,614285714285714;19,864285714285714;89,17638600584405;185,62970326409496;2769,0000000000005
2010-06-15;6;2010;15;21,0;23,142857142857142;16,591428571428573;19,86714285714286;87,33698412733878;185,62970326409496;3424,6
2010-06-16;6;2010;16;0,0;23,142857142857142;16,60857142857143;19,875714285714288;88,67404045678109;185,62970326409496;1585,4999999999998
2010-06-17;6;2010;17;0,0;23,0;16,55142857142857;19,775714285714287;93,17101408122134;185,62970326409496;2734,2000000000003
2010-06-18;6;2010;18;0,0;23,142857142857142;16,534285714285712;19,838571428571427;91,24738876216257;185,62970326409496;2693,7000000000003
2010-06-19;6;2010;19;0,0;22,82857142857143;16,52285714285714;19,675714285714285;91,48434667835097;185,62970326409496;2458,8
2010-06-20;6;2010;20;15,0;23,057142857142857;16,52285714285714;19,79;89,56904696091819;8,38;8,38
2010-06-21;6;2010;21;20,0;23,08571428571429;16,505714285714287;19,79571428571429;89,00375586186215;185,62970326409496;2677,3999999999996
2010-06-22;6;2010;22;0,0;23,0;16,574285714285715;19,787142857142857;92,5043399289317;185,62970326409496;1882,6
2010-06-23;6;2010;23;25,0;23,057142857142853;16,625714285714288;19,841428571428573;90,1995515165538;185,62970326409496;3720,7
2010-06-24;6;2010;24;0,0;23,171428571428574;16,762857142857143;19,96714285714286;90,30966992542311;185,62970326409496;2011,6
2010-06-25;6;2010;25;10,0;23,314285714285713;16,894285714285715;20,104285714285716;90,40682556183445;185,62970326409496;3469,2
2010-06-26;6;2010;26;0,0;23,771428571428572;16,985714285714284;20,378571428571426;87,53818239736825;185,62970326409496;3933,0000000000005
2010-06-27;6;2010;27;1,0;23,657142857142855;17,002857142857142;20,33;87,7066382727807;185,62970326409496;1748,3
2010-06-28;6;2010;28;2,0;23,514285714285712;16,99142857142857;20,252857142857142;89,39049018891377;185,62970326409496;2652,4999999999995
2010-06-29;6;2010;29;4,0;23,257142857142856;16,88285714285714;20,07;91,03467420085539;185,62970326409496;2714,5000000000005
2010-06-30;6;2010;30;0,0;23,25714285714286;16,762857142857143;20,01;89,953900486172;185,62970326409496;2573,4
2010-07-01;7;2010;1;0,0;23,228571428571428;16,557142857142857;19,892857142857142;89,59730793642012;168,99960339943343;2697,9
2010-07-02;7;2010;2;0,0;23,057142857142857;16,374285714285715;19,715714285714284;93,7796350782967;168,99960339943343;2971,2
2010-07-03;7;2010;3;5,0;22,485714285714288;16,162857142857142;19,324285714285715;93,51133230314181;168,99960339943343;2151,5
2010-07-04;7;2010;4;7,0;22,342857142857145;16,002857142857145;19,172857142857147;92,06149194160737;168,99960339943343;2593,9
2010-07-05;7;2010;5;0,0;22,2;15,894285714285715;19,04714285714286;90,59647979167801;168,99960339943343;2394,8999999999996
2010-07-06;7;2010;6;5,0;22,428571428571427;15,762857142857143;19,095714285714287;91,99054900562689;168,99960339943343;1416,5
2010-07-07;7;2010;7;8,0;22,514285714285712;15,677142857142858;19,095714285714287;93,7195053460821;168,99960339943343;2637,2
2010-07-08;7;2010;8;9,0;21,82857142857143;15,694285714285712;18,76142857142857;92,9040907347968;168,99960339943343;2335,0
2010-07-09;7;2010;9;0,0;21,914285714285715;15,722857142857142;18,818571428571428;93,70009772615684;168,99960339943343;2986,6000000000004
2010-07-10;7;2010;10;3,0;22,285714285714285;15,722857142857142;19,004285714285714;91,6019248136556;168,99960339943343;3625,7999999999997
2010-07-11;7;2010;11;0,0;22,571428571428573;15,751428571428571;19,161428571428573;92,54231894999573;168,99960339943343;1325,7
2010-07-12;7;2010;12;3,0;22,514285714285712;15,71142857142857;19,11285714285714;94,73629105669905;168,99960339943343;3107,2999999999997
2010-07-13;7;2010;13;4,0;21,97142857142857;15,68857142857143;18,830000000000002;93,36849018714925;168,99960339943343;2177,3
2010-07-14;7;2010;14;15,0;21,714285714285715;15,642857142857142;18,67857142857143;92,14004118721158;168,99960339943343;3018,5
2010-07-15;7;2010;15;25,0;22,17142857142857;15,62;18,895714285714284;92,89408945829764;168,99960339943343;1680,3
2010-07-16;7;2010;16;30,0;22,342857142857138;15,654285714285715;18,998571428571427;95,0816765234686;1172,9;1172,9
2010-07-17;7;2010;17;35,0;22,4;15,819999999999999;19,11;96,31734221567409;168,99960339943343;2076,2999999999997
2010-07-18;7;2010;18;0,0;22,142857142857142;16,025714285714283;19,084285714285713;90,079880057362;168,99960339943343;1984,4999999999998
2010-07-19;7;2010;19;0,0;22,54285714285714;16,225714285714282;19,38428571428571;93,8514597828624;168,99960339943343;3480,3999999999996
2010-07-20;7;2010;20;5,0;23,199999999999996;16,454285714285714;19,827142857142853;90,38667756619076;168,99960339943343;3047,2999999999997
2010-07-21;7;2010;21;55,0;23,342857142857145;16,68857142857143;20,01571428571429;87,64992739293243;168,99960339943343;2562,9
2010-07-22;7;2010;22;15,0;23,54285714285714;16,814285714285713;20,178571428571427;90,33584775183292;168,99960339943343;2908,2
2010-07-23;7;2010;23;0,0;23,314285714285717;16,791428571428572;20,052857142857142;90,5099721975805;168,99960339943343;2994,9
2010-07-24;7;2010;24;0,0;23,17142857142857;16,642857142857146;19,90714285714286;89,47594258504769;168,99960339943343;2954,7
2010-07-25;7;2010;25;0,0;23,085714285714285;16,437142857142856;19,76142857142857;92,20265538969515;168,99960339943343;2713,3
2010-07-26;7;2010;26;10,0;22,6;16,225714285714286;19,412857142857142;93,15776377023316;168,99960339943343;1537,1000000000001
2010-07-27;7;2010;27;17,0;22,514285714285716;16,060000000000002;19,28714285714286;92,73424046336427;168,99960339943343;1860,8999999999999
2010-07-28;7;2010;28;15,0;22,25714285714286;15,951428571428574;19,104285714285716;90,97315372437815;168,99960339943343;2225,9
2010-07-29;7;2010;29;0,0;22,342857142857145;15,871428571428572;19,107142857142858;91,22914635346105;168,99960339943343;2246,5
2010-07-30;7;2010;30;0,0;22,54285714285714;15,888571428571428;19,215714285714284;93,69006487437107;168,99960339943343;3301,1
2010-07-31;7;2010;31;0,0;22,199999999999996;16,065714285714286;19,13285714285714;93,1008542414379;168,99960339943343;2081,3999999999996
2010-08-01;8;2010;1;0,0;22,6;16,20285714285714;19,40142857142857;93,49437109619345;201,07505434782607;2158,7999999999997
2010-08-02;8;2010;2;1,0;23,142857142857142;16,305714285714284;19,724285714285713;92,791515236406;201,07505434782607;3121,7000000000007
2010-08-03;8;2010;3;2,0;23,028571428571432;16,47714285714286;19,752857142857145;93,02342605785013;201,07505434782607;2051,6
2010-08-04;8;2010;4;11,0;23,057142857142853;16,545714285714286;19,80142857142857;89,98211949244745;201,07505434782607;3801,1000000000004
2010-08-05;8;2010;5;0,0;23,057142857142857;16,614285714285717;19,83571428571429;92,69270172002219;201,07505434782607;3879,4999999999995
2010-08-06;8;2010;6;0,0;22,942857142857147;16,64857142857143;19,79571428571429;91,02600647098296;201,07505434782607;1976,3000000000002
2010-08-07;8;2010;7;0,0;23,485714285714288;16,59714285714286;20,041428571428575;90,37662506664478;201,07505434782607;1406,2999999999997
2010-08-08;8;2010;8;0,0;23,2;16,557142857142857;19,878571428571426;89,91894449318222;201,07505434782607;2941,0999999999995
